date,atemperature,ltemperature,sunshine,sonw(accumulated),htemperature,snow,windSpeed(m/s),humidity(%)
2015/8/28,19.6,17.8,0.0,0,23.0,0,3.5,65
2015/8/29,19.8,16.7,8.3,0,24.9,0,4.0,66
2015/8/30,19.8,15.3,5.5,0,23.5,0,2.9,71
2015/8/31,21.8,19.4,1.0,0,25.0,0,1.8,74
2015/9/1,21.8,17.9,9.3,0,26.3,0,1.9,73
2015/9/2,19.6,18.4,0.0,0,21.9,0,4.0,82
2015/9/3,22.5,16.5,6.3,0,27.0,0,2.3,67
2015/9/4,19.8,17.8,0.0,0,22.8,0,3.2,79
2015/9/5,18.1,15.2,7.0,0,22.5,0,3.0,67
2015/9/6,17.7,13.6,3.9,0,21.5,0,1.7,67
2015/9/7,19.4,14.7,9.0,0,24.6,0,2.0,67
2015/9/8,19.7,15.9,9.7,0,25.1,0,2.1,64
2015/9/9,19.0,15.3,1.4,0,22.0,0,2.0,62
2015/9/10,20.6,15.5,0.4,0,23.9,0,7.4,63
2015/9/11,21.9,19.7,3.8,0,26.0,0,2.8,67
2015/9/12,20.8,18.5,0.4,0,23.3,0,2.7,74
2015/9/13,15.9,13.7,0.0,0,18.6,0,1.7,85
2015/9/14,15.7,11.5,6.2,0,21.6,0,1.4,78
2015/9/15,16.9,11.5,10.9,0,22.9,0,2.3,67
2015/9/16,18.4,12.6,10.3,0,24.0,0,2.3,71
2015/9/17,18.8,15.5,11.3,0,23.1,0,2.9,62
2015/9/18,16.9,14.8,0.0,0,20.3,0,2.2,76
2015/9/19,16.5,14.7,0.1,0,19.9,0,1.1,82
2015/9/20,18.4,16.1,6.7,0,21.9,0,3.7,77
2015/9/21,18.7,14.1,6.8,0,24.1,0,1.6,75
2015/9/22,19.3,14.9,9.6,0,24.5,0,2.5,75
2015/9/23,19.3,14.1,11.0,0,26.2,0,1.6,71
2015/9/24,19.0,14.7,4.2,0,23.5,0,3.1,73
2015/9/25,18.8,16.6,7.0,0,22.5,0,4.4,69
2015/9/26,18.1,16.6,0.3,0,20.7,0,4.0,76
2015/9/27,17.8,14.0,4.7,0,21.8,0,3.1,73
2015/9/28,15.3,12.3,1.9,0,18.7,0,3.0,67
2015/9/29,12.9,10.0,3.9,0,16.6,0,4.4,68
2015/9/30,13.4,9.8,5.7,0,17.9,0,4.8,62
2015/10/1,14.7,8.8,4.7,0,18.5,0,5.8,69
2015/10/2,15.4,11.7,3.7,0,21.7,0,6.4,59
2015/10/3,14.2,9.5,9.6,0,18.6,0,4.2,48
2015/10/4,11.8,8.2,3.9,0,15.2,0,3.1,57
2015/10/5,11.5,8.3,2.8,0,15.4,0,1.6,70
2015/10/6,12.3,6.5,10.7,0,19.2,0,1.7,66
2015/10/7,13.8,7.6,10.7,0,19.2,0,2.7,66
2015/10/8,11.7,10.5,0.0,0,13.7,0,9.6,70
2015/10/9,12.4,10.9,0.0,0,14.3,0,7.0,75
2015/10/10,14.3,10.2,7.3,0,18.9,0,3.8,57
2015/10/11,14.5,10.5,2.0,0,18.2,0,6.3,65
2015/10/12,12.1,9.5,2.5,0,15.4,0,3.1,60
2015/10/13,8.4,3.0,3.2,0,14.0,0,3.0,68
2015/10/14,8.5,3.8,5.8,0,13.2,0,3.4,58
2015/10/15,10.1,6.3,4.1,0,14.4,0,2.7,59
2015/10/16,11.2,4.7,10.3,0,18.4,0,1.3,67
2015/10/17,13.2,7.1,10.1,0,20.1,0,1.6,70
2015/10/18,14.0,9.2,3.3,0,22.1,0,4.7,60
2015/10/19,9.9,8.2,7.9,0,12.1,0,3.6,46
2015/10/20,9.1,6.1,0.7,0,12.9,0,3.7,66
2015/10/21,9.2,6.7,5.6,0,12.9,0,2.8,48
2015/10/22,8.3,4.0,9.9,0,12.7,0,3.2,50
2015/10/23,10.8,3.4,9.6,0,17.4,0,2.9,52
2015/10/24,10.6,4.0,1.5,0,16.8,0,5.0,65
2015/10/25,4.4,1.3,1.2,0,7.1,0,10.0,67
2015/10/26,6.5,2.9,6.0,0,9.7,0,5.1,51
2015/10/27,9.3,2.0,2.8,0,13.7,0,4.9,69
2015/10/28,12.0,8.2,5.8,0,15.3,0,4.4,57
2015/10/29,7.5,5.7,1.7,0,10.4,0,2.5,55
2015/10/30,6.3,4.7,3.5,0,10.5,0,2.5,61
2015/10/31,6.7,5.7,0.0,0,8.1,0,2.3,51
2015/11/1,8.3,4.5,6.8,0,13.0,0,1.8,49
2015/11/2,8.7,2.1,2.9,0,12.6,0,1.7,62
2015/11/3,9.1,5.1,8.2,0,14.1,0,2.8,67
2015/11/4,11.4,3.3,9.4,0,18.5,0,3.1,42
2015/11/5,13.0,6.8,8.1,0,18.0,0,2.4,57
2015/11/6,8.6,4.5,0.0,0,13.2,0,4.3,57
2015/11/7,4.0,1.2,3.8,0,6.4,0,2.2,50
2015/11/8,4.3,1.5,0.0,0,6.5,0,1.2,71
2015/11/9,8.5,6.0,1.3,0,11.7,0,1.7,73
2015/11/10,4.9,4.0,0.0,0,6.3,0,1.8,89
2015/11/11,5.3,3.0,1.8,0,8.7,0,2.8,78
2015/11/12,5.3,2.4,4.7,0,9.1,0,1.5,69
2015/11/13,5.2,0.1,8.8,0,10.5,0,1.4,69
2015/11/14,9.4,5.2,0.0,0,11.1,0,5.5,76
2015/11/15,11.0,9.8,0.0,0,12.6,0,3.4,92
2015/11/16,10.0,7.0,6.6,0,13.5,0,3.3,70
2015/11/17,8.9,6.3,0.9,0,14.5,0,3.0,74
2015/11/18,4.8,2.1,3.0,0,7.4,0,5.1,52
2015/11/19,2.9,0.3,6.0,0,5.6,0,2.3,53
2015/11/20,4.2,2.6,0.3,0,5.9,0,1.6,68
2015/11/21,3.8,1.9,5.2,0,6.3,0,4.3,67
2015/11/22,1.6,0.6,4.5,0,2.9,0,4.5,43
2015/11/23,1.8,0.3,6.0,0,5.0,0,2.4,46
2015/11/24,-0.2,-1.3,0.0,29,1.5,30,2.5,87
2015/11/25,-1.1,-5.2,3.6,44,1.0,16,2.2,75
2015/11/26,-1.6,-6.9,2.4,35,2.4,1,1.9,75
2015/11/27,2.8,0.9,1.4,28,4.1,0,3.1,85
2015/11/28,2.2,0.1,1.6,17,4.5,2,4.0,81
2015/11/29,2.3,-0.1,6.0,15,4.5,0,2.4,60
2015/11/30,1.7,-2.3,4.9,13,5.5,0,2.8,73
2015/12/1,0.7,-0.9,5.0,17,2.4,5,5.4,60
2015/12/2,2.1,-1.9,1.0,16,4.7,0,2.7,62
2015/12/3,7.0,2.8,0.0,14,10.7,0,5.0,75
2015/12/4,0.9,-2.5,3.1,10,4.1,4,2.5,65
2015/12/5,-0.5,-1.9,0.3,17,1.0,7,2.0,77
2015/12/6,-0.9,-3.5,5.5,16,2.1,1,2.7,59
2015/12/7,1.3,-2.0,4.6,20,4.7,7,2.9,68
2015/12/8,1.3,-1.8,5.1,14,5.3,0,1.5,62
2015/12/9,2.8,-3.3,5.7,13,7.4,0,2.0,64
2015/12/10,6.3,3.6,6.3,13,9.6,0,2.0,68
2015/12/11,5.0,2.4,0.0,10,6.4,0,3.6,78
2015/12/12,2.5,0.2,6.8,8,5.1,0,2.6,64
2015/12/13,2.5,-0.4,5.6,8,7.1,0,1.9,67
2015/12/14,2.1,-1.8,8.2,7,7.3,0,1.5,56
2015/12/15,5.4,-0.4,0.3,7,9.3,0,3.8,74
2015/12/16,6.0,4.1,1.1,2,7.2,0,3.0,71
2015/12/17,1.0,-0.3,0.0,18,4.2,21,4.5,82
2015/12/18,-0.2,-2.6,0.5,33,2.1,15,2.1,78
2015/12/19,-1.2,-3.4,3.0,28,0.8,3,6.2,55
2015/12/20,1.7,-0.7,2.5,26,4.1,0,2.7,58
2015/12/21,2.8,1.1,0.2,22,5.5,0,1.6,87
2015/12/22,0.5,-2.9,3.3,15,2.5,0,4.7,65
2015/12/23,0.0,-5.8,5.3,13,3.6,0,2.6,70
2015/12/24,4.2,1.8,5.2,13,8.5,0,1.3,67
2015/12/25,-1.0,-5.6,0.0,37,3.4,26,4.6,80
2015/12/26,-4.7,-6.6,0.2,34,-3.5,0,2.1,67
2015/12/27,-6.2,-8.0,2.3,28,-4.8,1,4.3,59
2015/12/28,-5.4,-6.3,0.0,30,-3.8,6,2.6,72
2015/12/29,-4.6,-7.8,4.4,29,-2.6,0,3.4,57
2015/12/30,-3.6,-6.5,2.6,31,-0.3,5,1.6,73
2015/12/31,-1.6,-6.3,3.5,28,1.6,0,1.9,63
2016/1/1,-1.1,-2.6,2.0,27,0.2,2,3.5,59
2016/1/2,1.6,-0.7,1.3,25,4.0,0,2.6,75
2016/1/3,0.3,-1.8,3.7,21,2.2,0,2.3,52
2016/1/4,-1.7,-3.8,1.6,21,-0.2,0,2.3,57
2016/1/5,-3.9,-5.4,2.0,23,-2.4,2,2.8,61
2016/1/6,-2.3,-4.0,2.4,27,-0.4,5,2.4,66
2016/1/7,-2.7,-3.5,2.6,25,-1.2,0,3.0,58
2016/1/8,-2.5,-3.7,0.9,24,-0.9,1,1.7,68
2016/1/9,-3.6,-4.7,1.0,25,-2.6,2,2.2,62
2016/1/10,-4.2,-7.5,1.7,27,-2.0,3,2.4,69
2016/1/11,-6.7,-8.4,6.8,26,-4.1,0,3.4,48
2016/1/12,-6.4,-8.0,0.0,27,-5.4,2,2.2,68
2016/1/13,-4.2,-7.4,3.3,26,-1.8,0,1.6,60
2016/1/14,-3.7,-6.5,5.9,39,-0.4,16,3.1,72
2016/1/15,-6.3,-8.8,7.3,39,-4.3,1,1.9,69
2016/1/16,-5.0,-9.4,5.1,40,-1.5,6,1.9,68
2016/1/17,-5.1,-9.2,5.0,40,-1.9,0,1.7,73
2016/1/18,-5.9,-9.9,0.0,44,-2.8,8,1.9,74
2016/1/19,-1.4,-3.6,0.0,58,0.1,14,3.6,80
2016/1/20,-0.5,-2.8,3.0,55,1.0,0,5.7,60
2016/1/21,-2.1,-4.5,1.4,54,0.2,4,3.7,65
2016/1/22,-2.7,-5.0,0.3,66,0.2,14,3.1,72
2016/1/23,-3.7,-7.5,3.9,62,0.3,0,1.5,59
2016/1/24,-5.7,-9.0,5.9,57,-3.0,0,1.6,68
2016/1/25,-6.7,-10.7,1.4,58,-3.9,6,1.8,73
2016/1/26,0.0,-4.5,3.2,56,3.3,0,2.4,66
2016/1/27,-1.7,-3.4,3.3,55,0.3,9,2.9,71
2016/1/28,-3.9,-5.6,0.0,54,-1.8,0,3.8,62
2016/1/29,-5.0,-6.3,5.3,51,-3.0,0,4.4,48
2016/1/30,-5.8,-8.1,3.2,51,-4.1,3,1.5,66
2016/1/31,-5.6,-7.7,4.7,49,-3.4,0,3.7,55
2016/2/1,-5.5,-7.4,8.4,48,-2.9,0,3.7,45
2016/2/2,-4.5,-6.4,5.7,52,-1.2,6,3.4,58
2016/2/3,-3.5,-7.6,4.9,57,-0.4,5,2.6,62
2016/2/4,-0.4,-4.0,4.2,52,2.5,0,2.5,65
2016/2/5,-2.4,-5.5,2.3,50,-0.3,2,2.4,66
2016/2/6,-4.9,-7.6,2.6,49,-1.9,1,2.0,61
2016/2/7,-4.7,-8.5,5.5,52,-1.7,5,3.2,60
2016/2/8,-3.5,-6.3,9.3,52,-1.8,0,3.2,60
2016/2/9,1.8,-2.3,3.0,51,4.5,6,4.5,69
2016/2/10,-1.7,-3.8,0.6,66,0.6,18,7.7,79
2016/2/11,-1.8,-5.3,6.2,65,0.7,0,4.4,59
2016/2/12,0.2,-6.7,3.2,60,4.4,0,3.7,68
2016/2/13,4.8,2.9,1.0,54,8.3,0,3.6,83
2016/2/14,3.4,-1.7,0.2,44,8.2,1,5.1,87
2016/2/15,-5.7,-8.6,2.1,42,-0.9,3,3.9,57
2016/2/16,-5.4,-8.4,2.2,41,-3.6,1,1.7,66
2016/2/17,-4.4,-5.4,0.7,43,-3.3,3,3.0,67
2016/2/18,-0.6,-4.9,1.5,42,1.5,1,2.1,76
2016/2/19,2.5,-1.4,3.9,41,6.0,0,2.7,72
2016/2/20,1.5,-1.3,4.8,42,4.4,6,2.4,57
2016/2/21,-0.5,-2.5,0.1,54,1.9,15,4.2,80
2016/2/22,-2.9,-4.8,3.3,55,-0.6,1,3.6,59
2016/2/23,-1.9,-4.8,1.2,60,0.7,10,4.2,78
2016/2/24,-6.8,-8.5,1.2,68,-4.4,9,4.3,74
2016/2/25,-6.4,-10.9,4.0,65,-2.3,0,2.8,60
2016/2/26,-5.6,-8.5,0.9,60,-3.1,0,2.3,66
2016/2/27,-4.7,-8.8,5.3,58,-1.4,0,2.5,60
2016/2/28,-3.4,-7.0,9.6,56,-0.9,0,2.7,49
2016/2/29,0.7,-4.5,1.4,74,6.9,20,6.4,69
2016/3/1,-2.0,-4.5,0.7,81,2.0,20,7.3,75
2016/3/2,-3.3,-6.9,4.2,83,0.4,2,2.5,63
2016/3/3,-3.4,-5.9,0.1,79,-0.1,8,2.2,76
2016/3/4,-2.5,-6.4,3.9,83,1.1,5,2.7,67
2016/3/5,-0.9,-6.6,10.3,70,3.0,0,2.1,54
2016/3/6,3.8,0.1,0.8,67,6.9,0,8.7,79
2016/3/7,4.7,1.4,5.6,57,7.6,0,2.6,66
2016/3/8,3.1,-0.2,3.9,51,7.2,0,4.7,59
2016/3/9,-0.6,-3.0,6.4,47,2.3,0,4.2,49
2016/3/10,-2.0,-4.9,4.2,51,1.2,5,1.4,67
2016/3/11,-2.4,-4.9,6.2,49,1.0,0,2.6,63
2016/3/12,-2.0,-5.5,5.2,47,1.0,0,2.4,59
2016/3/13,-0.7,-6.6,5.9,47,3.1,0,3.6,64
2016/3/14,2.1,-2.3,6.4,45,7.5,0,2.4,69
2016/3/15,1.0,-1.5,7.2,42,3.3,0,5.3,49
2016/3/16,5.4,-3.1,7.9,41,11.0,0,3.8,49
2016/3/17,7.9,1.4,10.8,36,13.4,0,2.6,48
2016/3/18,8.4,5.1,1.6,31,13.0,0,3.6,58
2016/3/19,5.7,3.2,0.0,25,10.0,0,4.2,82
2016/3/20,1.1,-1.3,2.0,20,3.3,2,6.1,62
2016/3/21,0.1,-2.0,6.8,21,3.2,1,3.7,62
2016/3/22,2.4,-2.7,6.2,18,6.7,0,2.9,47
2016/3/23,1.8,-1.3,4.3,20,5.1,8,3.7,68
2016/3/24,1.0,-2.4,4.2,22,4.4,4,2.4,74
2016/3/25,1.0,-0.8,1.9,20,4.2,7,3.6,78
2016/3/26,3.3,0.1,7.6,24,6.3,5,4.3,67
2016/3/27,6.5,-0.1,10.3,15,11.5,0,3.1,49
2016/3/28,5.7,1.9,10.0,9,8.2,0,3.5,54
2016/3/29,6.4,0.1,8.7,0,13.5,0,3.4,51
2016/3/30,6.6,3.3,1.8,0,9.4,0,5.8,73
2016/3/31,5.9,0.4,9.0,0,10.3,0,3.5,62
2016/4/1,7.0,2.5,11.5,0,12.8,0,3.1,61
2016/4/2,4.7,3.5,7.6,0,7.3,0,7.8,61
2016/4/3,7.9,4.2,0.5,0,11.8,0,4.7,55
2016/4/4,7.0,3.3,8.4,0,13.1,0,2.6,43
2016/4/5,8.5,1.7,10.5,0,15.0,0,4.4,39
2016/4/6,9.0,5.5,10.6,0,13.2,0,4.9,34
2016/4/7,8.2,3.9,0.7,0,12.0,0,4.7,54
2016/4/8,8.8,5.2,4.7,0,14.8,0,3.1,56
2016/4/9,6.6,3.2,9.0,0,12.9,0,5.7,36
2016/4/10,4.3,1.9,8.6,0,8.1,0,4.0,38
2016/4/11,2.2,0.1,3.6,0,5.4,0,5.5,70
2016/4/12,6.9,2.1,9.8,0,11.0,0,4.2,41
2016/4/13,8.1,5.3,0.5,0,11.4,0,4.5,59
2016/4/14,11.0,7.5,1.1,0,15.4,0,3.0,74
2016/4/15,4.7,3.2,0.2,0,7.8,0,9.2,73
2016/4/16,8.0,2.6,7.6,0,12.8,0,2.8,50
2016/4/17,8.8,7.1,0.0,0,11.6,0,4.3,75
2016/4/18,6.8,2.7,5.4,0,12.3,0,5.4,72
2016/4/19,4.4,2.8,0.0,0,6.4,0,2.2,80
2016/4/20,9.7,3.8,8.3,0,16.2,0,3.8,53
2016/4/21,13.8,7.7,11.1,0,20.9,0,3.5,54
2016/4/22,14.1,9.1,8.7,0,21.1,0,2.6,50
2016/4/23,9.5,7.0,4.2,0,14.4,0,6.4,70
2016/4/24,9.8,4.8,10.5,0,15.3,0,2.7,56
2016/4/25,10.3,5.8,9.7,0,16.4,0,2.8,57
2016/4/26,8.5,6.0,4.4,0,14.1,0,3.8,64
2016/4/27,8.1,4.8,13.1,0,13.0,0,3.5,53
2016/4/28,7.6,3.8,3.8,0,12.6,0,5.1,60
2016/4/29,4.8,3.3,0.0,0,5.6,0,5.3,79
2016/4/30,4.3,2.2,0.8,0,6.2,0,7.1,63
2016/5/1,6.3,3.6,9.6,0,10.6,0,3.0,59
2016/5/2,9.9,1.7,10.0,0,17.0,0,3.5,53
2016/5/3,16.4,9.6,9.4,0,24.1,0,7.0,60
2016/5/4,13.6,10.9,1.7,0,16.6,0,5.6,78
2016/5/5,12.0,8.9,1.3,0,15.0,0,3.4,68
2016/5/6,11.5,7.5,1.3,0,15.0,0,2.8,72
2016/5/7,12.5,10.4,2.6,0,16.3,0,5.7,67
2016/5/8,15.2,10.5,10.9,0,19.3,0,6.8,34
2016/5/9,14.1,8.7,3.7,0,19.8,0,1.8,42
2016/5/10,15.8,11.8,1.0,0,20.6,0,2.9,42
2016/5/11,11.4,9.7,0.0,0,13.6,0,2.4,81
2016/5/12,10.4,9.0,3.1,0,13.5,0,4.7,79
2016/5/13,15.6,8.0,11.8,0,24.2,0,4.5,54
2016/5/14,14.5,9.2,12.9,0,20.6,0,2.8,45
2016/5/15,14.7,11.0,6.9,0,18.5,0,7.4,26
2016/5/16,12.6,9.8,0.2,0,15.0,0,12.5,69
2016/5/17,16.5,12.5,10.6,0,21.9,0,3.7,54
2016/5/18,16.0,12.8,12.6,0,20.8,0,2.5,56
2016/5/19,17.6,12.2,12.4,0,24.1,0,3.4,51
2016/5/20,19.1,11.5,12.9,0,27.6,0,1.4,47
2016/5/21,19.9,12.3,13.3,0,29.7,0,1.8,43
2016/5/22,18.6,14.3,13.6,0,27.9,0,2.5,61
2016/5/23,17.2,13.2,9.1,0,23.5,0,2.7,64
2016/5/24,16.9,13.3,3.8,0,23.6,0,5.9,55
2016/5/25,16.9,13.8,5.3,0,19.8,0,7.4,71
2016/5/26,19.8,16.0,0.2,0,24.7,0,3.6,56
2016/5/27,17.3,13.0,9.8,0,22.1,0,3.9,47
2016/5/28,15.5,10.5,11.0,0,23.2,0,3.2,55
2016/5/29,14.2,9.1,13.4,0,18.8,0,3.0,67
2016/5/30,16.2,13.1,10.5,0,20.9,0,6.0,57
2016/5/31,15.1,11.8,4.6,0,19.6,0,5.0,77
2016/6/1,11.7,9.1,1.7,0,17.1,0,4.8,80
2016/6/2,10.8,8.7,3.2,0,12.6,0,6.8,64
2016/6/3,11.3,9.6,0.3,0,12.6,0,1.8,78
2016/6/4,13.4,10.3,0.5,0,17.9,0,3.3,83
2016/6/5,12.2,10.1,11.3,0,15.9,0,5.6,66
2016/6/6,14.7,8.4,8.7,0,22.1,0,2.0,58
2016/6/7,18.6,13.8,11.1,0,25.1,0,2.0,52
2016/6/8,17.2,14.7,0.1,0,20.5,0,2.9,73
2016/6/9,16.6,13.8,1.0,0,19.4,0,2.0,85
2016/6/10,14.8,13.1,3.3,0,17.7,0,5.6,82
2016/6/11,15.2,13.2,8.8,0,19.6,0,3.6,75
2016/6/12,16.1,13.1,8.2,0,19.6,0,8.1,70
2016/6/13,16.5,14.9,0.0,0,17.5,0,8.6,80
2016/6/14,15.9,14.8,0.6,0,17.6,0,6.1,77
2016/6/15,16.8,14.9,10.1,0,20.0,0,6.3,70
2016/6/16,15.2,14.2,0.7,0,17.6,0,6.4,79
2016/6/17,16.1,14.1,0.3,0,20.0,0,4.0,88
2016/6/18,14.0,12.6,0.4,0,16.2,0,4.3,86
2016/6/19,16.9,12.7,8.2,0,21.6,0,4.0,73
2016/6/20,17.7,16.9,0.1,0,20.8,0,5.3,85
2016/6/21,20.3,16.5,9.9,0,25.4,0,3.7,72
2016/6/22,19.8,16.7,8.6,0,24.0,0,2.6,73
2016/6/23,19.1,14.3,6.3,0,24.0,0,3.7,65
2016/6/24,17.9,14.6,3.1,0,21.5,0,4.9,64
2016/6/25,15.8,13.5,1.5,0,18.1,0,7.0,82
2016/6/26,15.8,13.3,2.0,0,18.6,0,4.9,80
2016/6/27,16.5,13.4,8.5,0,21.8,0,3.4,71
2016/6/28,19.5,14.6,12.3,0,26.6,0,2.0,65
2016/6/29,21.1,15.6,13.1,0,28.4,0,2.0,63
2016/6/30,21.6,15.7,13.8,0,28.2,0,3.8,65
2016/7/1,22.1,17.9,11.7,0,26.9,0,2.4,66
2016/7/2,20.4,18.4,0.0,0,23.8,0,6.0,82
2016/7/3,21.2,16.6,5.3,0,26.1,0,4.3,71
2016/7/4,16.5,14.7,7.2,0,19.1,0,6.1,75
2016/7/5,17.7,13.4,10.0,0,23.3,0,3.1,70
2016/7/6,16.8,14.6,7.8,0,20.7,0,5.4,69
2016/7/7,18.6,14.3,13.1,0,24.7,0,2.3,68
2016/7/8,19.5,14.4,12.1,0,24.0,0,3.1,71
2016/7/9,20.9,16.3,6.5,0,24.6,0,2.3,73
2016/7/10,18.4,16.4,0.0,0,20.8,0,3.3,89
2016/7/11,17.8,15.4,7.7,0,22.1,0,5.2,79
2016/7/12,19.6,16.2,12.6,0,24.1,0,3.1,74
2016/7/13,21.8,18.4,10.1,0,28.3,0,3.5,70
2016/7/14,21.2,18.2,6.9,0,26.4,0,4.7,65
2016/7/15,21.6,18.4,8.7,0,26.8,0,2.3,69
2016/7/16,21.9,19.0,9.1,0,27.0,0,2.0,73
2016/7/17,20.1,18.3,0.4,0,21.9,0,4.6,76
2016/7/18,22.0,18.8,1.6,0,25.6,0,2.9,72
2016/7/19,19.9,18.2,0.1,0,21.4,0,2.1,87
2016/7/20,20.8,17.9,7.7,0,25.0,0,2.2,77
2016/7/21,21.2,17.5,7.3,0,27.6,0,2.2,73
2016/7/22,20.7,17.6,8.7,0,25.5,0,2.9,73
2016/7/23,20.7,16.9,12.9,0,26.9,0,4.3,69
2016/7/24,20.6,16.9,13.5,0,26.5,0,5.1,68
2016/7/25,21.1,17.5,12.3,0,25.8,0,4.5,71
2016/7/26,22.1,17.5,10.1,0,26.8,0,5.4,71
2016/7/27,20.6,19.4,0.0,0,21.6,0,7.8,86
2016/7/28,22.8,20.6,0.3,0,25.5,0,4.0,87
2016/7/29,23.2,21.3,0.0,0,26.5,0,4.0,88
2016/7/30,24.6,22.6,1.9,0,28.5,0,5.0,78
2016/7/31,25.4,21.6,5.5,0,30.5,0,3.8,76
2016/8/1,26.5,23.5,5.9,0,31.2,0,4.3,74
2016/8/2,25.1,22.4,9.2,0,29.3,0,2.8,82
2016/8/3,25.0,23.0,3.3,0,30.0,0,2.0,80
2016/8/4,24.9,22.1,7.2,0,29.6,0,1.9,74
2016/8/5,23.5,19.9,7.5,0,27.0,0,3.0,68
2016/8/6,23.2,18.2,12.7,0,29.8,0,2.3,63
2016/8/7,25.9,19.9,13.3,0,31.7,0,4.3,67
2016/8/8,26.5,23.0,11.0,0,30.4,0,5.3,73
2016/8/9,23.0,19.7,8.2,0,26.3,0,6.4,70
2016/8/10,22.3,20.0,10.9,0,25.7,0,4.7,68
2016/8/11,23.4,18.4,11.1,0,29.0,0,2.1,66
2016/8/12,24.1,19.4,10.0,0,30.0,0,2.3,69
2016/8/13,24.2,20.1,12.9,0,30.1,0,4.6,60
2016/8/14,24.4,19.5,12.9,0,28.9,0,5.1,64
2016/8/15,24.8,22.5,4.3,0,29.2,0,3.7,72
2016/8/16,24.2,21.7,1.4,0,27.1,0,4.0,79
2016/8/17,22.2,20.9,0.0,0,23.3,0,3.3,92
2016/8/18,24.5,20.5,6.8,0,29.3,0,2.3,75
2016/8/19,24.3,21.3,0.2,0,27.5,0,2.5,78
2016/8/20,23.4,22.0,0.2,0,26.6,0,2.1,89
2016/8/21,24.7,22.1,4.6,0,29.0,0,2.6,86
2016/8/22,23.9,22.6,0.0,0,24.9,0,2.0,90
2016/8/23,22.7,20.1,3.7,0,26.3,0,1.9,83
2016/8/24,23.1,18.2,10.9,0,28.6,0,1.8,69
2016/8/25,23.7,18.7,11.9,0,29.1,0,5.2,73
2016/8/26,20.5,17.3,0.1,0,24.7,0,3.5,72
2016/8/27,20.3,15.4,12.5,0,24.3,0,2.9,59
2016/8/28,20.5,15.1,10.3,0,26.0,0,2.3,61
2016/8/29,25.8,19.4,11.6,0,31.9,0,2.8,64
2016/8/30,27.1,23.7,5.4,0,31.0,0,4.4,68
2016/8/31,24.1,21.7,5.3,0,28.2,0,6.0,77
2016/9/1,25.8,21.7,9.0,0,31.1,0,3.6,67
2016/9/2,24.2,20.8,4.0,0,30.3,0,2.0,76
2016/9/3,23.5,21.8,5.1,0,26.3,0,4.4,74
2016/9/4,22.8,21.2,4.1,0,26.3,0,4.5,71
2016/9/5,23.7,20.7,8.8,0,27.8,0,4.7,74
2016/9/6,23.3,22.0,0.0,0,25.1,0,3.0,87
2016/9/7,22.6,19.5,5.2,0,27.7,0,2.7,76
2016/9/8,18.5,15.2,0.4,0,21.1,0,2.7,77
2016/9/9,17.9,14.3,0.0,0,21.1,0,2.1,83
2016/9/10,18.6,16.3,1.3,0,22.3,0,3.0,85
2016/9/11,18.3,15.7,8.2,0,21.9,0,3.3,71
2016/9/12,18.2,14.3,8.4,0,22.5,0,2.1,65
2016/9/13,18.9,17.2,1.3,0,21.7,0,4.3,70
2016/9/14,19.3,16.7,3.2,0,22.7,0,3.9,71
2016/9/15,19.8,16.7,5.4,0,24.3,0,1.9,79
2016/9/16,21.0,15.4,8.6,0,26.6,0,2.9,68
2016/9/17,18.1,14.1,3.6,0,21.8,0,3.7,75
2016/9/18,15.3,12.5,0.2,0,18.2,0,2.0,74
2016/9/19,14.9,11.6,4.9,0,19.1,0,2.0,71
2016/9/20,16.1,9.5,7.7,0,22.0,0,1.7,60
2016/9/21,16.3,11.8,11.4,0,21.6,0,2.0,57
2016/9/22,16.4,11.3,3.1,0,20.1,0,4.3,70
2016/9/23,16.3,15.2,0.0,0,17.8,0,2.4,88
2016/9/24,18.6,13.2,7.5,0,24.2,0,1.8,78
2016/9/25,20.9,16.2,10.0,0,26.6,0,3.3,66
2016/9/26,20.3,15.2,10.8,0,25.8,0,2.3,63
2016/9/27,19.9,14.4,6.8,0,26.4,0,3.4,59
2016/9/28,19.0,15.6,0.9,0,23.1,0,3.3,82
2016/9/29,16.1,13.5,4.9,0,19.3,0,3.4,66
2016/9/30,16.6,9.5,10.2,0,22.5,0,2.3,58
2016/10/1,17.6,12.8,10.4,0,23.4,0,1.9,61
2016/10/2,18.4,12.1,8.9,0,24.7,0,1.8,63
2016/10/3,18.1,15.3,0.0,0,21.3,0,3.3,79
2016/10/4,15.5,12.2,7.3,0,20.5,0,6.5,49
2016/10/5,13.3,10.7,6.3,0,16.9,0,3.1,60
2016/10/6,12.7,8.9,5.1,0,16.3,0,5.6,63
2016/10/7,10.9,8.6,3.5,0,14.7,0,5.0,45
2016/10/8,13.3,9.4,0.1,0,16.5,0,3.6,74
2016/10/9,12.9,9.1,5.9,0,16.7,0,5.1,55
2016/10/10,9.1,7.1,1.0,0,10.8,0,2.8,53
2016/10/11,11.3,7.4,4.6,0,15.3,0,2.8,59
2016/10/12,10.2,8.6,3.7,0,12.9,0,3.9,48
2016/10/13,10.7,7.5,6.1,0,14.8,0,2.4,49
2016/10/14,10.6,6.6,10.3,0,14.3,0,4.0,46
2016/10/15,11.3,4.7,9.8,0,18.4,0,1.8,56
